Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
3/10/2018,South Dakota,183,199,FALSE,169,0,14,2018,0,76,0,0.1,Unweighted,All causes,,
3/17/2018,South Dakota,157,198,FALSE,167,0,0,2018,0,76,0,0,Unweighted,All causes,,
3/24/2018,South Dakota,143,198,FALSE,168,0,0,2018,0,76,0,0,Unweighted,All causes,,
3/31/2018,South Dakota,148,200,FALSE,170,0,0,2018,0,76,0,0,Unweighted,All causes,,
4/7/2018,South Dakota,150,198,FALSE,168,0,0,2018,0,76,0,0,Unweighted,All causes,,
4/14/2018,South Dakota,158,195,FALSE,165,0,0,2018,0,76,0,0,Unweighted,All causes,,
4/21/2018,South Dakota,147,191,FALSE,161,0,0,2018,0,76,0,0,Unweighted,All causes,,
4/28/2018,South Dakota,144,189,FALSE,159,0,0,2018,0,76,0,0,Unweighted,All causes,,
5/5/2018,South Dakota,153,182,FALSE,154,0,0,2018,0,76,0,0,Unweighted,All causes,,
5/12/2018,South Dakota,137,179,FALSE,151,0,0,2018,0,76,0,0,Unweighted,All causes,,
5/19/2018,South Dakota,154,177,FALSE,149,0,5,2018,0,76,0,0,Unweighted,All causes,,
5/26/2018,South Dakota,147,175,FALSE,146,0,1,2018,0,76,0,0,Unweighted,All causes,,
6/2/2018,South Dakota,134,173,FALSE,145,0,0,2018,0,76,0,0,Unweighted,All causes,,
6/9/2018,South Dakota,173,173,FALSE,145,0,28,2018,0,76,0,0.2,Unweighted,All causes,,
6/16/2018,South Dakota,159,175,FALSE,147,0,12,2018,0,76,0,0.1,Unweighted,All causes,,
6/23/2018,South Dakota,145,176,FALSE,147,0,0,2018,0,76,0,0,Unweighted,All causes,,
6/30/2018,South Dakota,132,177,FALSE,149,0,0,2018,0,76,0,0,Unweighted,All causes,,
7/7/2018,South Dakota,155,177,FALSE,148,0,7,2018,0,76,0,0,Unweighted,All causes,,
7/14/2018,South Dakota,148,177,FALSE,149,0,0,2018,0,76,0,0,Unweighted,All causes,,
7/21/2018,South Dakota,168,176,FALSE,148,0,20,2018,0,76,0,0.1,Unweighted,All causes,,
7/28/2018,South Dakota,151,177,FALSE,149,0,2,2018,0,76,0,0,Unweighted,All causes,,
8/4/2018,South Dakota,160,177,FALSE,148,0,12,2018,0,76,0,0.1,Unweighted,All causes,,
8/11/2018,South Dakota,136,176,FALSE,147,0,0,2018,0,76,0,0,Unweighted,All causes,,
8/18/2018,South Dakota,153,176,FALSE,147,0,6,2018,0,76,0,0,Unweighted,All causes,,
8/25/2018,South Dakota,114,174,FALSE,146,0,0,2018,0,76,0,0,Unweighted,All causes,,
9/1/2018,South Dakota,150,173,FALSE,145,0,5,2018,0,76,0,0,Unweighted,All causes,,
9/8/2018,South Dakota,155,176,FALSE,148,0,7,2018,0,76,0,0,Unweighted,All causes,,
9/15/2018,South Dakota,187,179,TRUE,150,8,37,2018,0,76,0,0.2,Unweighted,All causes,,
9/22/2018,South Dakota,144,181,FALSE,152,0,0,2018,0,76,0,0,Unweighted,All causes,,
9/29/2018,South Dakota,134,185,FALSE,156,0,0,2018,0,76,0,0,Unweighted,All causes,,
10/6/2018,South Dakota,144,188,FALSE,158,0,0,2018,0,76,0,0,Unweighted,All causes,,
10/13/2018,South Dakota,181,193,FALSE,163,0,18,2018,0,76,0,0.1,Unweighted,All causes,,
10/20/2018,South Dakota,186,193,FALSE,163,0,23,2018,0,76,0,0.1,Unweighted,All causes,,
10/27/2018,South Dakota,149,191,FALSE,161,0,0,2018,0,76,0,0,Unweighted,All causes,,
11/3/2018,South Dakota,167,187,FALSE,158,0,9,2018,0,76,0,0.1,Unweighted,All causes,,
11/10/2018,South Dakota,144,189,FALSE,159,0,0,2018,0,76,0,0,Unweighted,All causes,,
11/17/2018,South Dakota,130,187,FALSE,157,0,0,2018,0,76,0,0,Unweighted,All causes,,
11/24/2018,South Dakota,179,189,FALSE,159,0,20,2018,0,76,0,0.1,Unweighted,All causes,,
12/1/2018,South Dakota,160,191,FALSE,161,0,0,2018,0,76,0,0,Unweighted,All causes,,
12/8/2018,South Dakota,144,195,FALSE,165,0,0,2018,0,76,0,0,Unweighted,All causes,,
12/15/2018,South Dakota,141,193,FALSE,163,0,0,2018,0,76,0,0,Unweighted,All causes,,
12/22/2018,South Dakota,171,196,FALSE,166,0,5,2018,0,76,0,0,Unweighted,All causes,,
12/29/2018,South Dakota,167,197,FALSE,167,0,0,2018,0,76,0,0,Unweighted,All causes,,
1/5/2019,South Dakota,169,196,FALSE,165,0,4,2019,0,76,0,0,Unweighted,All causes,,
1/12/2019,South Dakota,161,196,FALSE,166,0,0,2019,0,76,0,0,Unweighted,All causes,,
1/19/2019,South Dakota,151,200,FALSE,170,0,0,2019,0,76,0,0,Unweighted,All causes,,
1/26/2019,South Dakota,164,199,FALSE,168,0,0,2019,0,76,0,0,Unweighted,All causes,,
2/2/2019,South Dakota,185,196,FALSE,166,0,19,2019,0,76,0,0.1,Unweighted,All causes,,
2/9/2019,South Dakota,149,199,FALSE,168,0,0,2019,0,76,0,0,Unweighted,All causes,,
2/16/2019,South Dakota,182,198,FALSE,167,0,15,2019,0,76,0,0.1,Unweighted,All causes,,
2/23/2019,South Dakota,157,197,FALSE,167,0,0,2019,0,76,0,0,Unweighted,All causes,,
3/2/2019,South Dakota,162,196,FALSE,166,0,0,2019,0,76,0,0,Unweighted,All causes,,
3/9/2019,South Dakota,176,198,FALSE,168,0,8,2019,0,76,0,0,Unweighted,All causes,,
3/16/2019,South Dakota,177,197,FALSE,167,0,10,2019,0,76,0,0.1,Unweighted,All causes,,
3/23/2019,South Dakota,162,197,FALSE,167,0,0,2019,0,76,0,0,Unweighted,All causes,,
3/30/2019,South Dakota,142,196,FALSE,166,0,0,2019,0,76,0,0,Unweighted,All causes,,
4/6/2019,South Dakota,167,193,FALSE,163,0,4,2019,0,76,0,0,Unweighted,All causes,,
4/13/2019,South Dakota,157,190,FALSE,160,0,0,2019,0,76,0,0,Unweighted,All causes,,
4/20/2019,South Dakota,187,189,FALSE,159,0,28,2019,0,76,0,0.2,Unweighted,All causes,,
4/27/2019,South Dakota,149,187,FALSE,157,0,0,2019,0,76,0,0,Unweighted,All causes,,
5/4/2019,South Dakota,184,181,TRUE,152,3,32,2019,0,76,0,0.2,Unweighted,All causes,,
5/11/2019,South Dakota,165,179,FALSE,150,0,15,2019,0,76,0,0.1,Unweighted,All causes,,
5/18/2019,South Dakota,133,178,FALSE,148,0,0,2019,0,76,0,0,Unweighted,All causes,,
5/25/2019,South Dakota,175,178,FALSE,149,0,26,2019,0,76,0,0.2,Unweighted,All causes,,
6/1/2019,South Dakota,152,179,FALSE,150,0,2,2019,0,76,0,0,Unweighted,All causes,,
6/8/2019,South Dakota,149,177,FALSE,148,0,1,2019,0,76,0,0,Unweighted,All causes,,
6/15/2019,South Dakota,154,178,FALSE,149,0,5,2019,0,76,0,0,Unweighted,All causes,,
6/22/2019,South Dakota,152,180,FALSE,151,0,1,2019,0,76,0,0,Unweighted,All causes,,
6/29/2019,South Dakota,163,180,FALSE,150,0,13,2019,0,76,0,0.1,Unweighted,All causes,,
7/6/2019,South Dakota,151,180,FALSE,150,0,1,2019,0,76,0,0,Unweighted,All causes,,
7/13/2019,South Dakota,152,181,FALSE,151,0,1,2019,0,76,0,0,Unweighted,All causes,,
7/20/2019,South Dakota,130,181,FALSE,151,0,0,2019,0,76,0,0,Unweighted,All causes,,
7/27/2019,South Dakota,146,181,FALSE,151,0,0,2019,0,76,0,0,Unweighted,All causes,,
8/3/2019,South Dakota,171,178,FALSE,149,0,22,2019,0,76,0,0.1,Unweighted,All causes,,
8/10/2019,South Dakota,160,177,FALSE,147,0,13,2019,0,76,0,0.1,Unweighted,All causes,,
8/17/2019,South Dakota,154,177,FALSE,147,0,7,2019,0,76,0,0,Unweighted,All causes,,
8/24/2019,South Dakota,176,176,FALSE,147,0,29,2019,0,76,0,0.2,Unweighted,All causes,,
8/31/2019,South Dakota,158,174,FALSE,144,0,14,2019,0,76,0,0.1,Unweighted,All causes,,
9/7/2019,South Dakota,166,176,FALSE,146,0,20,2019,0,76,0,0.1,Unweighted,All causes,,
9/14/2019,South Dakota,139,182,FALSE,152,0,0,2019,0,76,0,0,Unweighted,All causes,,
9/21/2019,South Dakota,166,184,FALSE,154,0,12,2019,0,76,0,0.1,Unweighted,All causes,,
9/28/2019,South Dakota,164,190,FALSE,159,0,5,2019,0,76,0,0,Unweighted,All causes,,
10/5/2019,South Dakota,162,190,FALSE,160,0,2,2019,0,76,0,0,Unweighted,All causes,,
10/12/2019,South Dakota,148,195,FALSE,164,0,0,2019,0,76,0,0,Unweighted,All causes,,
10/19/2019,South Dakota,166,197,FALSE,166,0,0,2019,0,76,0,0,Unweighted,All causes,,
10/26/2019,South Dakota,164,198,FALSE,167,0,0,2019,0,76,0,0,Unweighted,All causes,,
11/2/2019,South Dakota,169,192,FALSE,161,0,8,2019,0,76,0,0,Unweighted,All causes,,
11/9/2019,South Dakota,174,193,FALSE,162,0,12,2019,0,76,0,0.1,Unweighted,All causes,,
11/16/2019,South Dakota,184,192,FALSE,161,0,23,2019,0,76,0,0.1,Unweighted,All causes,,
11/23/2019,South Dakota,175,191,FALSE,160,0,15,2019,0,76,0,0.1,Unweighted,All causes,,
11/30/2019,South Dakota,146,193,FALSE,162,0,0,2019,0,76,0,0,Unweighted,All causes,,
12/7/2019,South Dakota,172,199,FALSE,167,0,5,2019,0,76,0,0,Unweighted,All causes,,
12/14/2019,South Dakota,151,195,FALSE,163,0,0,2019,0,76,0,0,Unweighted,All causes,,
12/21/2019,South Dakota,151,197,FALSE,165,0,0,2019,0,76,0,0,Unweighted,All causes,,
12/28/2019,South Dakota,155,197,FALSE,166,0,0,2019,0,76,0,0,Unweighted,All causes,,
1/4/2020,South Dakota,169,198,FALSE,166,0,3,2020,0,76,0,0,Unweighted,All causes,,
1/11/2020,South Dakota,169,199,FALSE,167,0,2,2020,0,76,0,0,Unweighted,All causes,,
1/18/2020,South Dakota,168,202,FALSE,170,0,0,2020,0,76,0,0,Unweighted,All causes,,
1/25/2020,South Dakota,150,200,FALSE,168,0,0,2020,0,76,0,0,Unweighted,All causes,,
2/1/2020,South Dakota,162,199,FALSE,169,0,0,2020,0,76,0,0,Unweighted,All causes,,
2/8/2020,South Dakota,150,202,FALSE,170,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/15/2020,South Dakota,177,201,FALSE,169,0,8,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/22/2020,South Dakota,176,199,FALSE,168,0,8,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/29/2020,South Dakota,163,200,FALSE,169,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/7/2020,South Dakota,194,198,FALSE,167,0,27,2020,0,76,0,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/14/2020,South Dakota,166,199,FALSE,168,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/21/2020,South Dakota,161,198,FALSE,166,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/28/2020,South Dakota,147,196,FALSE,165,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/4/2020,South Dakota,170,198,FALSE,167,0,3,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/11/2020,South Dakota,149,196,FALSE,165,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/18/2020,South Dakota,152,195,FALSE,164,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/25/2020,South Dakota,173,193,FALSE,162,0,11,2020,0,76,0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/2/2020,South Dakota,155,189,FALSE,159,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/9/2020,South Dakota,175,186,FALSE,156,0,19,2020,0,76,0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/16/2020,South Dakota,143,184,FALSE,155,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/23/2020,South Dakota,152,184,FALSE,154,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/30/2020,South Dakota,145,185,FALSE,155,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/6/2020,South Dakota,118,184,FALSE,154,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/13/2020,South Dakota,117,183,FALSE,154,0,0,2020,0,76,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/20/2020,South Dakota,,184,FALSE,155,0,0,2020,0,76,0,0,Unweighted,All causes,"Suppressed (counts highly incomplete, <50% of expected)","Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/27/2020,South Dakota,,,FALSE,,,,2020,0,76,,,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
1/14/2017,Tennessee,1579,1637,FALSE,1517,0,62,2017,0,564,0,0,Unweighted,All causes,,
1/21/2017,Tennessee,1516,1657,FALSE,1536,0,0,2017,0,564,0,0,Unweighted,All causes,,
1/28/2017,Tennessee,1403,1638,FALSE,1537,0,0,2017,0,564,0,0,Unweighted,All causes,,
2/4/2017,Tennessee,1506,1620,FALSE,1515,0,0,2017,0,564,0,0,Unweighted,All causes,,
2/11/2017,Tennessee,1530,1608,FALSE,1504,0,26,2017,0,564,0,0,Unweighted,All causes,,
2/18/2017,Tennessee,1490,1598,FALSE,1498,0,0,2017,0,564,0,0,Unweighted,All causes,,
2/25/2017,Tennessee,1478,1563,FALSE,1470,0,8,2017,0,564,0,0,Unweighted,All causes,,
3/4/2017,Tennessee,1554,1551,TRUE,1458,3,96,2017,0,564,0,0.1,Unweighted,All causes,,
3/11/2017,Tennessee,1472,1546,FALSE,1448,0,24,2017,0,564,0,0,Unweighted,All causes,,
3/18/2017,Tennessee,1464,1546,FALSE,1447,0,17,2017,0,564,0,0,Unweighted,All causes,,
3/25/2017,Tennessee,1489,1528,FALSE,1436,0,53,2017,0,564,0,0,Unweighted,All causes,,
4/1/2017,Tennessee,1501,1509,FALSE,1422,0,79,2017,0,564,0,0.1,Unweighted,All causes,,
4/8/2017,Tennessee,1428,1500,FALSE,1410,0,18,2017,0,564,0,0,Unweighted,All causes,,
4/15/2017,Tennessee,1437,1497,FALSE,1403,0,34,2017,0,564,0,0,Unweighted,All causes,,
4/22/2017,Tennessee,1433,1488,FALSE,1391,0,42,2017,0,564,0,0,Unweighted,All causes,,
4/29/2017,Tennessee,1388,1472,FALSE,1382,0,6,2017,0,564,0,0,Unweighted,All causes,,
5/6/2017,Tennessee,1345,1455,FALSE,1373,0,0,2017,0,564,0,0,Unweighted,All causes,,
5/13/2017,Tennessee,1340,1460,FALSE,1372,0,0,2017,0,564,0,0,Unweighted,All causes,,
5/20/2017,Tennessee,1347,1460,FALSE,1370,0,0,2017,0,564,0,0,Unweighted,All causes,,
5/27/2017,Tennessee,1325,1462,FALSE,1370,0,0,2017,0,564,0,0,Unweighted,All causes,,
6/3/2017,Tennessee,1324,1445,FALSE,1355,0,0,2017,0,564,0,0,Unweighted,All causes,,
6/10/2017,Tennessee,1406,1437,FALSE,1355,0,51,2017,0,564,0,0,Unweighted,All causes,,
6/17/2017,Tennessee,1271,1438,FALSE,1351,0,0,2017,0,564,0,0,Unweighted,All causes,,
6/24/2017,Tennessee,1339,1438,FALSE,1348,0,0,2017,0,564,0,0,Unweighted,All causes,,
7/1/2017,Tennessee,1282,1437,FALSE,1344,0,0,2017,0,564,0,0,Unweighted,All causes,,
7/8/2017,Tennessee,1325,1434,FALSE,1343,0,0,2017,0,564,0,0,Unweighted,All causes,,
7/15/2017,Tennessee,1342,1421,FALSE,1339,0,3,2017,0,564,0,0,Unweighted,All causes,,
7/22/2017,Tennessee,1376,1423,FALSE,1334,0,42,2017,0,564,0,0,Unweighted,All causes,,
7/29/2017,Tennessee,1382,1426,FALSE,1334,0,48,2017,0,564,0,0,Unweighted,All causes,,
8/5/2017,Tennessee,1352,1421,FALSE,1326,0,26,2017,0,564,0,0,Unweighted,All causes,,
8/12/2017,Tennessee,1299,1425,FALSE,1332,0,0,2017,0,564,0,0,Unweighted,All causes,,
8/19/2017,Tennessee,1303,1420,FALSE,1334,0,0,2017,0,564,0,0,Unweighted,All causes,,
8/26/2017,Tennessee,1297,1424,FALSE,1333,0,0,2017,0,564,0,0,Unweighted,All causes,,
9/2/2017,Tennessee,1334,1426,FALSE,1332,0,2,2017,0,564,0,0,Unweighted,All causes,,
9/9/2017,Tennessee,1397,1435,FALSE,1339,0,58,2017,0,564,0,0,Unweighted,All causes,,
9/16/2017,Tennessee,1359,1439,FALSE,1346,0,13,2017,0,564,0,0,Unweighted,All causes,,
9/23/2017,Tennessee,1342,1452,FALSE,1363,0,0,2017,0,564,0,0,Unweighted,All causes,,
9/30/2017,Tennessee,1374,1464,FALSE,1369,0,5,2017,0,564,0,0,Unweighted,All causes,,
10/7/2017,Tennessee,1437,1464,FALSE,1367,0,70,2017,0,564,0,0.1,Unweighted,All causes,,
10/14/2017,Tennessee,1323,1466,FALSE,1368,0,0,2017,0,564,0,0,Unweighted,All causes,,
10/21/2017,Tennessee,1357,1467,FALSE,1371,0,0,2017,0,564,0,0,Unweighted,All causes,,
10/28/2017,Tennessee,1399,1465,FALSE,1371,0,28,2017,0,564,0,0,Unweighted,All causes,,
11/4/2017,Tennessee,1356,1478,FALSE,1386,0,0,2017,0,564,0,0,Unweighted,All causes,,
11/11/2017,Tennessee,1352,1503,FALSE,1404,0,0,2017,0,564,0,0,Unweighted,All causes,,
11/18/2017,Tennessee,1435,1516,FALSE,1421,0,14,2017,0,564,0,0,Unweighted,All causes,,
11/25/2017,Tennessee,1430,1534,FALSE,1436,0,0,2017,0,564,0,0,Unweighted,All causes,,
12/2/2017,Tennessee,1468,1554,FALSE,1456,0,12,2017,0,564,0,0,Unweighted,All causes,,
12/9/2017,Tennessee,1544,1569,FALSE,1473,0,71,2017,0,564,0,0,Unweighted,All causes,,
12/16/2017,Tennessee,1527,1575,FALSE,1482,0,45,2017,0,564,0,0,Unweighted,All causes,,
12/23/2017,Tennessee,1501,1610,FALSE,1511,0,0,2017,0,564,0,0,Unweighted,All causes,,
12/30/2017,Tennessee,1599,1631,FALSE,1532,0,67,2017,0,564,0,0,Unweighted,All causes,,
1/6/2018,Tennessee,1726,1651,TRUE,1549,75,177,2018,0,564,0,0.1,Unweighted,All causes,,
1/13/2018,Tennessee,1780,1662,TRUE,1562,118,218,2018,0,564,0.1,0.1,Unweighted,All causes,,
1/20/2018,Tennessee,1751,1673,TRUE,1577,78,174,2018,0,564,0,0.1,Unweighted,All causes,,
